week_start,sku,units,stockout,price,rel_price,promo
2024-05-20,BAT-TOY-P,2,0,195.19,0.9809,0
2024-05-20,BAT-FOR-P,1,0,195.19,0.9809,0
2024-05-20,WIP-TOY-P,2,0,24.05,0.8293,0.2
2024-05-20,WIP-FOR-P,17,0,24.05,0.8293,0.2
2024-05-20,PAD-TOY-V,23,0,64.3,1.0371,0
2024-05-20,PAD-FOR-V,10,0,64.3,1.0371,0
2024-05-20,BAT-TOY-V,0,0,136.34,0.9809,0
2024-05-20,BAT-FOR-V,3,0,136.34,0.9809,0
2024-05-20,WIP-TOY-V,15,0,14.93,0.8294,0.2
2024-05-20,WIP-FOR-V,5,0,14.93,0.8294,0.2
2024-05-27,PAD-TOY-P,5,0,88.27,0.9918,0
2024-05-27,PAD-FOR-P,5,0,88.27,0.9918,0
2024-05-27,BAT-TOY-P,3,0,194.25,0.9761,0
2024-05-27,BAT-FOR-P,0,0,194.25,0.9761,0
2024-05-27,WIP-TOY-P,4,0,29.08,1.0028,0
2024-05-27,WIP-FOR-P,6,0,29.08,1.0028,0
2024-05-27,PAD-TOY-V,9,0,61.49,0.9918,0
2024-05-27,PAD-FOR-V,4,0,61.49,0.9918,0
2024-05-27,BAT-TOY-V,6,0,135.69,0.9762,0
2024-05-27,BAT-FOR-V,3,0,135.69,0.9762,0
2024-05-27,WIP-TOY-V,5,0,18.05,1.0028,0
2024-05-27,WIP-FOR-V,9,0,18.05,1.0028,0
2024-06-03,PAD-TOY-P,3,0,74.92,0.8418,0.2
2024-06-03,PAD-FOR-P,4,0,74.92,0.8418,0.2
2024-06-03,BAT-TOY-P,1,0,188.97,0.9496,0
2024-06-03,BAT-FOR-P,3,0,188.97,0.9496,0
2024-06-03,WIP-TOY-P,6,0,29.38,1.0131,0
2024-06-03,WIP-FOR-P,2,0,29.38,1.0131,0
2024-06-03,PAD-TOY-V,17,0,52.19,0.8418,0.2
2024-06-03,PAD-FOR-V,22,1,52.19,0.8418,0.2
2024-06-03,BAT-TOY-V,7,0,131.99,0.9496,0
2024-06-03,BAT-FOR-V,4,0,131.99,0.9496,0
2024-06-03,WIP-TOY-V,17,1,18.24,1.0133,0
2024-06-03,WIP-FOR-V,5,0,18.24,1.0133,0
2024-06-10,PAD-TOY-P,1,0,93.35,1.0489,0
2024-06-10,PAD-FOR-P,2,0,93.35,1.0489,0
2024-06-10,BAT-TOY-P,1,0,184.63,0.9278,0
2024-06-10,BAT-FOR-P,4,0,184.63,0.9278,0
2024-06-10,WIP-TOY-P,2,0,30.68,1.0579,0
2024-06-10,WIP-FOR-P,0,0,30.68,1.0579,0
2024-06-10,PAD-TOY-V,5,0,65.03,1.0489,0
2024-06-10,PAD-FOR-V,5,0,65.03,1.0489,0
2024-06-10,BAT-TOY-V,6,0,128.96,0.9278,0
2024-06-10,BAT-FOR-V,4,0,128.96,0.9278,0
2024-06-10,WIP-TOY-V,0,1,19.04,1.0578,0
2024-06-10,WIP-FOR-V,18,0,19.04,1.0578,0
2024-06-17,PAD-TOY-P,6,0,94.29,1.0594,0
2024-06-17,PAD-FOR-P,2,0,94.29,1.0594,0
2024-06-17,BAT-TOY-P,1,0,146.88,0.7381,0.2
2024-06-17,BAT-FOR-P,2,1,146.88,0.7381,0.2
2024-06-17,WIP-TOY-P,3,0,31.7,1.0931,0
2024-06-17,WIP-FOR-P,2,0,31.7,1.0931,0
2024-06-17,PAD-TOY-V,6,0,65.69,1.0595,0
2024-06-17,PAD-FOR-V,16,0,65.69,1.0595,0
2024-06-17,BAT-TOY-V,7,0,102.6,0.7381,0.2
2024-06-17,BAT-FOR-V,1,1,102.6,0.7381,0.2
2024-06-17,WIP-TOY-V,6,0,19.67,1.0928,0
2024-06-17,WIP-FOR-V,4,0,19.67,1.0928,0
2024-06-24,PAD-TOY-P,9,0,92.31,1.0372,0
2024-06-24,PAD-FOR-P,7,0,92.31,1.0372,0
2024-06-24,BAT-TOY-P,2,0,188.32,0.9463,0
2024-06-24,BAT-FOR-P,0,1,188.32,0.9463,0
2024-06-24,WIP-TOY-P,5,0,30.45,1.05,0
2024-06-24,WIP-FOR-P,2,0,30.45,1.05,0
2024-06-24,PAD-TOY-V,7,0,64.3,1.0371,0
2024-06-24,PAD-FOR-V,10,0,64.3,1.0371,0
2024-06-24,BAT-TOY-V,6,0,131.54,0.9463,0
2024-06-24,BAT-FOR-V,8,0,131.54,0.9463,0
2024-06-24,WIP-TOY-V,14,0,18.9,1.05,0
2024-06-24,WIP-FOR-V,15,0,18.9,1.05,0
2024-07-01,PAD-TOY-P,4,0,94.2,1.0584,0
2024-07-01,PAD-FOR-P,4,0,94.2,1.0584,0
2024-07-01,BAT-TOY-P,4,0,187.18,0.9406,0
2024-07-01,BAT-FOR-P,0,0,187.18,0.9406,0
2024-07-01,WIP-TOY-P,12,0,24.97,0.861,0.2
2024-07-01,WIP-FOR-P,4,0,24.97,0.861,0.2
2024-07-01,PAD-TOY-V,8,0,65.62,1.0584,0
2024-07-01,PAD-FOR-V,8,0,65.62,1.0584,0
2024-07-01,BAT-TOY-V,7,0,130.74,0.9406,0
2024-07-01,BAT-FOR-V,6,1,130.74,0.9406,0
2024-07-01,WIP-TOY-V,12,1,15.5,0.8611,0.2
2024-07-01,WIP-FOR-V,3,0,15.5,0.8611,0.2
2024-07-08,PAD-TOY-P,1,0,94.69,1.0639,0
2024-07-08,PAD-FOR-P,4,0,94.69,1.0639,0
2024-07-08,BAT-TOY-P,1,1,186.79,0.9386,0
2024-07-08,BAT-FOR-P,6,0,186.79,0.9386,0
2024-07-08,WIP-TOY-P,3,0,30.18,1.0407,0
2024-07-08,WIP-FOR-P,1,0,30.18,1.0407,0
2024-07-08,PAD-TOY-V,4,0,65.96,1.0639,0
2024-07-08,PAD-FOR-V,7,0,65.96,1.0639,0
2024-07-08,BAT-TOY-V,6,1,130.47,0.9386,0
2024-07-08,BAT-FOR-V,1,0,130.47,0.9386,0
2024-07-08,WIP-TOY-V,4,0,18.74,1.0411,0
2024-07-08,WIP-FOR-V,5,0,18.74,1.0411,0
2024-07-15,PAD-TOY-P,3,0,73.76,0.8288,0.2
2024-07-15,PAD-FOR-P,7,1,73.76,0.8288,0.2
2024-07-15,BAT-TOY-P,4,0,192.13,0.9655,0
2024-07-15,BAT-FOR-P,1,0,192.13,0.9655,0
2024-07-15,WIP-TOY-P,1,0,32.07,1.1059,0
2024-07-15,WIP-FOR-P,3,0,32.07,1.1059,0
2024-07-15,PAD-TOY-V,9,0,51.39,0.8289,0.2
2024-07-15,PAD-FOR-V,11,0,51.39,0.8289,0.2
2024-07-15,BAT-TOY-V,0,1,134.2,0.9655,0
2024-07-15,BAT-FOR-V,4,0,134.2,0.9655,0
2024-07-15,WIP-TOY-V,11,0,19.91,1.1061,0
2024-07-15,WIP-FOR-V,3,0,19.91,1.1061,0
2024-07-22,PAD-TOY-P,7,0,88.31,0.9922,0
2024-07-22,PAD-FOR-P,6,0,88.31,0.9922,0
2024-07-22,BAT-TOY-P,3,0,172.67,0.8677,0
2024-07-22,BAT-FOR-P,3,0,172.67,0.8677,0
2024-07-22,WIP-TOY-P,3,0,31.32,1.08,0
2024-07-22,WIP-FOR-P,3,0,31.32,1.08,0
2024-07-22,PAD-TOY-V,3,0,61.52,0.9923,0
2024-07-22,PAD-FOR-V,6,0,61.52,0.9923,0
2024-07-22,BAT-TOY-V,0,1,120.61,0.8677,0
2024-07-22,BAT-FOR-V,6,0,120.61,0.8677,0
2024-07-22,WIP-TOY-V,6,0,19.44,1.08,0
2024-07-22,WIP-FOR-V,5,0,19.44,1.08,0
2024-07-29,PAD-TOY-P,4,0,87.76,0.9861,0
2024-07-29,PAD-FOR-P,5,0,87.76,0.9861,0
2024-07-29,BAT-TOY-P,5,0,139.96,0.7033,0.2
2024-07-29,BAT-FOR-P,3,0,139.96,0.7033,0.2
2024-07-29,WIP-TOY-P,9,0,32.23,1.1114,0
2024-07-29,WIP-FOR-P,2,0,32.23,1.1114,0
2024-07-29,PAD-TOY-V,4,0,61.13,0.986,0
2024-07-29,PAD-FOR-V,7,0,61.13,0.986,0
2024-07-29,BAT-TOY-V,16,1,97.76,0.7033,0.2
2024-07-29,BAT-FOR-V,6,1,97.76,0.7033,0.2
2024-07-29,WIP-TOY-V,2,0,20.0,1.1111,0
2024-07-29,WIP-FOR-V,0,0,20.0,1.1111,0
2024-08-05,PAD-TOY-P,4,0,87.53,0.9835,0
2024-08-05,PAD-FOR-P,6,0,87.53,0.9835,0
2024-08-05,BAT-TOY-P,2,1,172.86,0.8686,0
2024-08-05,BAT-FOR-P,0,0,172.86,0.8686,0
2024-08-05,WIP-TOY-P,5,0,32.01,1.1038,0
2024-08-05,WIP-FOR-P,2,0,32.01,1.1038,0
2024-08-05,PAD-TOY-V,13,1,60.98,0.9835,0
2024-08-05,PAD-FOR-V,13,0,60.98,0.9835,0
2024-08-05,BAT-TOY-V,0,1,120.74,0.8686,0
2024-08-05,BAT-FOR-V,0,1,120.74,0.8686,0
2024-08-05,WIP-TOY-V,9,0,19.87,1.1039,0
2024-08-05,WIP-FOR-V,11,0,19.87,1.1039,0
2024-08-12,PAD-TOY-P,5,0,88.41,0.9934,0
2024-08-12,PAD-FOR-P,1,0,88.41,0.9934,0
2024-08-12,BAT-TOY-P,3,0,181.2,0.9106,0
2024-08-12,BAT-FOR-P,0,0,181.2,0.9106,0
2024-08-12,WIP-TOY-P,8,0,25.87,0.8921,0.2
2024-08-12,WIP-FOR-P,6,1,25.87,0.8921,0.2
2024-08-12,PAD-TOY-V,11,0,61.59,0.9934,0
2024-08-12,PAD-FOR-V,3,1,61.59,0.9934,0
2024-08-12,BAT-TOY-V,0,1,126.57,0.9106,0
2024-08-12,BAT-FOR-V,4,0,126.57,0.9106,0
2024-08-12,WIP-TOY-V,11,0,16.06,0.8922,0.2
2024-08-12,WIP-FOR-V,10,0,16.06,0.8922,0.2
2024-08-19,PAD-TOY-P,9,1,89.76,1.0085,0
2024-08-19,PAD-FOR-P,4,0,89.76,1.0085,0
2024-08-19,BAT-TOY-P,2,0,174.13,0.875,0
2024-08-19,BAT-FOR-P,2,0,174.13,0.875,0
2024-08-19,WIP-TOY-P,1,0,30.94,1.0669,0
2024-08-19,WIP-FOR-P,5,0,30.94,1.0669,0
2024-08-19,PAD-TOY-V,11,0,62.53,1.0085,0
2024-08-19,PAD-FOR-V,12,0,62.53,1.0085,0
2024-08-19,BAT-TOY-V,0,0,121.63,0.875,0
2024-08-19,BAT-FOR-V,7,0,121.63,0.875,0
2024-08-19,WIP-TOY-V,3,0,19.2,1.0667,0
2024-08-19,WIP-FOR-V,7,0,19.2,1.0667,0
2024-08-26,PAD-TOY-P,12,0,75.3,0.8461,0.2
2024-08-26,PAD-FOR-P,2,0,75.3,0.8461,0.2
2024-08-26,BAT-TOY-P,0,0,167.87,0.8436,0
2024-08-26,BAT-FOR-P,3,0,167.87,0.8436,0
2024-08-26,WIP-TOY-P,3,0,29.1,1.0034,0
2024-08-26,WIP-FOR-P,3,0,29.1,1.0034,0
2024-08-26,PAD-TOY-V,15,0,52.45,0.846,0.2
2024-08-26,PAD-FOR-V,12,1,52.45,0.846,0.2
2024-08-26,BAT-TOY-V,2,0,117.25,0.8435,0
2024-08-26,BAT-FOR-V,9,0,117.25,0.8435,0
2024-08-26,WIP-TOY-V,13,0,18.06,1.0033,0
2024-08-26,WIP-FOR-V,3,0,18.06,1.0033,0
2024-09-02,PAD-TOY-P,6,0,92.74,1.042,0
2024-09-02,PAD-FOR-P,4,0,92.74,1.042,0
2024-09-02,BAT-TOY-P,5,0,183.53,0.9223,0
2024-09-02,BAT-FOR-P,5,1,183.53,0.9223,0
2024-09-02,WIP-TOY-P,1,0,30.41,1.0486,0
2024-09-02,WIP-FOR-P,10,0,30.41,1.0486,0
2024-09-02,PAD-TOY-V,12,0,64.61,1.0421,0
2024-09-02,PAD-FOR-V,5,0,64.61,1.0421,0
2024-09-02,BAT-TOY-V,1,0,128.2,0.9223,0
2024-09-02,BAT-FOR-V,5,0,128.2,0.9223,0
2024-09-02,WIP-TOY-V,9,1,18.88,1.0489,0
2024-09-02,WIP-FOR-V,10,1,18.88,1.0489,0
2024-09-09,PAD-TOY-P,1,0,88.68,0.9964,0
2024-09-09,PAD-FOR-P,4,0,88.68,0.9964,0
2024-09-09,BAT-TOY-P,2,0,149.18,0.7496,0.2
2024-09-09,BAT-FOR-P,0,1,149.18,0.7496,0.2
2024-09-09,WIP-TOY-P,10,0,30.21,1.0417,0
2024-09-09,WIP-FOR-P,2,0,30.21,1.0417,0
2024-09-09,PAD-TOY-V,11,0,61.78,0.9965,0
2024-09-09,PAD-FOR-V,4,0,61.78,0.9965,0
2024-09-09,BAT-TOY-V,7,0,104.2,0.7496,0.2
2024-09-09,BAT-FOR-V,4,0,104.2,0.7496,0.2
2024-09-09,WIP-TOY-V,12,1,18.75,1.0417,0
2024-09-09,WIP-FOR-V,0,1,18.75,1.0417,0
2024-09-16,PAD-TOY-P,4,0,88.63,0.9958,0
2024-09-16,PAD-FOR-P,3,0,88.63,0.9958,0
2024-09-16,BAT-TOY-P,7,0,190.27,0.9561,0
2024-09-16,BAT-FOR-P,1,0,190.27,0.9561,0
2024-09-16,WIP-TOY-P,9,0,30.36,1.0469,0
2024-09-16,WIP-FOR-P,6,0,30.36,1.0469,0
2024-09-16,PAD-TOY-V,2,1,61.74,0.9958,0
2024-09-16,PAD-FOR-V,7,0,61.74,0.9958,0
2024-09-16,BAT-TOY-V,7,0,132.9,0.9561,0
2024-09-16,BAT-FOR-V,1,0,132.9,0.9561,0
2024-09-16,WIP-TOY-V,24,1,18.84,1.0467,0
2024-09-16,WIP-FOR-V,5,0,18.84,1.0467,0
2024-09-23,PAD-TOY-P,9,0,86.8,0.9753,0
2024-09-23,PAD-FOR-P,6,0,86.8,0.9753,0
2024-09-23,BAT-TOY-P,2,0,198.29,0.9964,0
2024-09-23,BAT-FOR-P,6,0,198.29,0.9964,0
2024-09-23,WIP-TOY-P,8,1,22.59,0.779,0.2
2024-09-23,WIP-FOR-P,14,0,22.59,0.779,0.2
2024-09-23,PAD-TOY-V,8,0,60.47,0.9753,0
2024-09-23,PAD-FOR-V,11,0,60.47,0.9753,0
2024-09-23,BAT-TOY-V,5,0,138.51,0.9965,0
2024-09-23,BAT-FOR-V,3,0,138.51,0.9965,0
2024-09-23,WIP-TOY-V,17,0,14.02,0.7789,0.2
2024-09-23,WIP-FOR-V,12,0,14.02,0.7789,0.2
2024-09-30,PAD-TOY-P,5,0,82.02,0.9216,0
2024-09-30,PAD-FOR-P,4,0,82.02,0.9216,0
2024-09-30,BAT-TOY-P,2,0,198.97,0.9998,0
2024-09-30,BAT-FOR-P,3,1,198.97,0.9998,0
2024-09-30,WIP-TOY-P,6,0,28.49,0.9824,0
2024-09-30,WIP-FOR-P,10,0,28.49,0.9824,0
2024-09-30,PAD-TOY-V,17,0,57.14,0.9216,0
2024-09-30,PAD-FOR-V,15,0,57.14,0.9216,0
2024-09-30,BAT-TOY-V,10,0,138.98,0.9999,0
2024-09-30,BAT-FOR-V,5,0,138.98,0.9999,0
2024-09-30,WIP-TOY-V,13,0,17.68,0.9822,0
2024-09-30,WIP-FOR-V,7,0,17.68,0.9822,0
2024-10-07,PAD-TOY-P,11,0,64.98,0.7301,0.2
2024-10-07,PAD-FOR-P,7,1,64.98,0.7301,0.2
2024-10-07,BAT-TOY-P,2,0,197.98,0.9949,0
2024-10-07,BAT-FOR-P,3,0,197.98,0.9949,0
2024-10-07,WIP-TOY-P,10,1,28.25,0.9741,0
2024-10-07,WIP-FOR-P,9,0,28.25,0.9741,0
2024-10-07,PAD-TOY-V,24,0,45.27,0.7302,0.2
2024-10-07,PAD-FOR-V,23,0,45.27,0.7302,0.2
2024-10-07,BAT-TOY-V,0,0,138.29,0.9949,0
2024-10-07,BAT-FOR-V,5,0,138.29,0.9949,0
2024-10-07,WIP-TOY-V,7,0,17.53,0.9739,0
2024-10-07,WIP-FOR-V,8,0,17.53,0.9739,0
2024-10-14,PAD-TOY-P,5,0,82.59,0.928,0
2024-10-14,PAD-FOR-P,5,0,82.59,0.928,0
2024-10-14,BAT-TOY-P,0,0,207.35,1.042,0
2024-10-14,BAT-FOR-P,3,0,207.35,1.042,0
2024-10-14,WIP-TOY-P,8,0,28.31,0.9762,0
2024-10-14,WIP-FOR-P,6,0,28.31,0.9762,0
2024-10-14,PAD-TOY-V,7,0,57.54,0.9281,0
2024-10-14,PAD-FOR-V,13,0,57.54,0.9281,0
2024-10-14,BAT-TOY-V,3,0,144.83,1.0419,0
2024-10-14,BAT-FOR-V,4,0,144.83,1.0419,0
2024-10-14,WIP-TOY-V,15,0,17.57,0.9761,0
2024-10-14,WIP-FOR-V,2,0,17.57,0.9761,0
2024-10-21,PAD-TOY-P,5,0,84.26,0.9467,0
2024-10-21,PAD-FOR-P,4,0,84.26,0.9467,0
2024-10-21,BAT-TOY-P,7,0,150.69,0.7572,0.2
2024-10-21,BAT-FOR-P,6,0,150.69,0.7572,0.2
2024-10-21,WIP-TOY-P,10,0,28.52,0.9834,0
2024-10-21,WIP-FOR-P,9,0,28.52,0.9834,0
2024-10-21,PAD-TOY-V,2,0,58.7,0.9468,0
2024-10-21,PAD-FOR-V,4,0,58.7,0.9468,0
2024-10-21,BAT-TOY-V,13,1,105.25,0.7572,0.2
2024-10-21,BAT-FOR-V,3,0,105.25,0.7572,0.2
2024-10-21,WIP-TOY-V,9,0,17.7,0.9833,0
2024-10-21,WIP-FOR-V,13,0,17.7,0.9833,0
2024-10-28,PAD-TOY-P,4,0,87.35,0.9815,0
2024-10-28,PAD-FOR-P,2,0,87.35,0.9815,0
2024-10-28,BAT-TOY-P,0,0,188.63,0.9479,0
2024-10-28,BAT-FOR-P,3,1,188.63,0.9479,0
2024-10-28,WIP-TOY-P,4,0,29.6,1.0207,0
2024-10-28,WIP-FOR-P,2,0,29.6,1.0207,0
2024-10-28,PAD-TOY-V,3,0,60.85,0.9815,0
2024-10-28,PAD-FOR-V,14,0,60.85,0.9815,0
2024-10-28,BAT-TOY-V,0,1,131.75,0.9478,0
2024-10-28,BAT-FOR-V,4,0,131.75,0.9478,0
2024-10-28,WIP-TOY-V,10,0,18.37,1.0206,0
2024-10-28,WIP-FOR-V,13,0,18.37,1.0206,0
2024-11-04,PAD-TOY-P,9,0,91.71,1.0304,0
2024-11-04,PAD-FOR-P,0,0,91.71,1.0304,0
2024-11-04,BAT-TOY-P,4,0,193.98,0.9748,0
2024-11-04,BAT-FOR-P,0,1,193.98,0.9748,0
2024-11-04,WIP-TOY-P,8,0,23.66,0.8159,0.2
2024-11-04,WIP-FOR-P,4,0,23.66,0.8159,0.2
2024-11-04,PAD-TOY-V,4,0,63.89,1.0305,0
2024-11-04,PAD-FOR-V,7,0,63.89,1.0305,0
2024-11-04,BAT-TOY-V,0,1,135.49,0.9747,0
2024-11-04,BAT-FOR-V,3,0,135.49,0.9747,0
2024-11-04,WIP-TOY-V,19,0,14.69,0.8161,0.2
2024-11-04,WIP-FOR-V,15,0,14.69,0.8161,0.2
2024-11-11,PAD-TOY-P,14,0,94.75,1.0646,0
2024-11-11,PAD-FOR-P,0,0,94.75,1.0646,0
2024-11-11,BAT-TOY-P,2,0,200.74,1.0087,0
2024-11-11,BAT-FOR-P,0,0,200.74,1.0087,0
2024-11-11,WIP-TOY-P,1,0,28.25,0.9741,0
2024-11-11,WIP-FOR-P,13,0,28.25,0.9741,0
2024-11-11,PAD-TOY-V,5,0,66.01,1.0647,0
2024-11-11,PAD-FOR-V,7,0,66.01,1.0647,0
2024-11-11,BAT-TOY-V,4,0,140.22,1.0088,0
2024-11-11,BAT-FOR-V,8,1,140.22,1.0088,0
2024-11-11,WIP-TOY-V,12,0,17.54,0.9744,0
2024-11-11,WIP-FOR-V,10,0,17.54,0.9744,0
2024-11-18,PAD-TOY-P,5,1,75.12,0.844,0.2
2024-11-18,PAD-FOR-P,5,0,75.12,0.844,0.2
2024-11-18,BAT-TOY-P,4,0,197.95,0.9947,0
2024-11-18,BAT-FOR-P,3,0,197.95,0.9947,0
2024-11-18,WIP-TOY-P,6,0,27.29,0.941,0
2024-11-18,WIP-FOR-P,6,0,27.29,0.941,0
2024-11-18,PAD-TOY-V,14,1,52.33,0.844,0.2
2024-11-18,PAD-FOR-V,17,0,52.33,0.844,0.2
2024-11-18,BAT-TOY-V,0,0,138.27,0.9947,0
2024-11-18,BAT-FOR-V,7,1,138.27,0.9947,0
2024-11-18,WIP-TOY-V,7,0,16.94,0.9411,0
2024-11-18,WIP-FOR-V,2,0,16.94,0.9411,0
2024-11-25,PAD-TOY-P,10,0,85.88,0.9649,0
2024-11-25,PAD-FOR-P,2,0,85.88,0.9649,0
2024-11-25,BAT-TOY-P,3,0,203.82,1.0242,0
2024-11-25,BAT-FOR-P,2,0,203.82,1.0242,0
2024-11-25,WIP-TOY-P,8,0,27.11,0.9348,0
2024-11-25,WIP-FOR-P,5,0,27.11,0.9348,0
2024-11-25,PAD-TOY-V,11,0,59.83,0.965,0
2024-11-25,PAD-FOR-V,8,0,59.83,0.965,0
2024-11-25,BAT-TOY-V,4,0,142.36,1.0242,0
2024-11-25,BAT-FOR-V,4,0,142.36,1.0242,0
2024-11-25,WIP-TOY-V,16,0,16.83,0.935,0
2024-11-25,WIP-FOR-V,8,0,16.83,0.935,0
2024-12-02,PAD-TOY-P,5,0,82.53,0.9273,0
2024-12-02,PAD-FOR-P,3,0,82.53,0.9273,0
2024-12-02,BAT-TOY-P,4,0,158.19,0.7949,0.2
2024-12-02,BAT-FOR-P,3,0,158.19,0.7949,0.2
2024-12-02,WIP-TOY-P,3,0,27.29,0.941,0
2024-12-02,WIP-FOR-P,5,0,27.29,0.941,0
2024-12-02,PAD-TOY-V,7,0,57.49,0.9273,0
2024-12-02,PAD-FOR-V,11,0,57.49,0.9273,0
2024-12-02,BAT-TOY-V,3,0,110.49,0.7949,0.2
2024-12-02,BAT-FOR-V,7,1,110.49,0.7949,0.2
2024-12-02,WIP-TOY-V,8,0,16.94,0.9411,0
2024-12-02,WIP-FOR-V,9,0,16.94,0.9411,0
2024-12-09,PAD-TOY-P,2,0,83.77,0.9412,0
2024-12-09,PAD-FOR-P,1,0,83.77,0.9412,0
2024-12-09,BAT-TOY-P,4,1,193.14,0.9706,0
2024-12-09,BAT-FOR-P,1,0,193.14,0.9706,0
2024-12-09,WIP-TOY-P,5,0,28.47,0.9817,0
2024-12-09,WIP-FOR-P,10,0,28.47,0.9817,0
2024-12-09,PAD-TOY-V,7,0,58.35,0.9411,0
2024-12-09,PAD-FOR-V,3,0,58.35,0.9411,0
2024-12-09,BAT-TOY-V,2,0,134.9,0.9705,0
2024-12-09,BAT-FOR-V,3,0,134.9,0.9705,0
2024-12-09,WIP-TOY-V,16,0,17.67,0.9817,0
2024-12-09,WIP-FOR-V,11,0,17.67,0.9817,0
2024-12-16,PAD-TOY-P,7,0,87.28,0.9807,0
2024-12-16,PAD-FOR-P,2,0,87.28,0.9807,0
2024-12-16,BAT-TOY-P,0,1,200.48,1.0074,0
2024-12-16,BAT-FOR-P,1,0,200.48,1.0074,0
2024-12-16,WIP-TOY-P,15,1,22.66,0.7814,0.2
2024-12-16,WIP-FOR-P,10,0,22.66,0.7814,0.2
2024-12-16,PAD-TOY-V,4,0,60.8,0.9806,0
2024-12-16,PAD-FOR-V,13,1,60.8,0.9806,0
2024-12-16,BAT-TOY-V,6,0,140.03,1.0074,0
2024-12-16,BAT-FOR-V,4,0,140.03,1.0074,0
2024-12-16,WIP-TOY-V,11,1,14.07,0.7817,0.2
2024-12-16,WIP-FOR-V,7,0,14.07,0.7817,0.2
2024-12-23,PAD-TOY-P,5,0,88.26,0.9917,0
2024-12-23,PAD-FOR-P,4,1,88.26,0.9917,0
2024-12-23,BAT-TOY-P,6,1,204.2,1.0261,0
2024-12-23,BAT-FOR-P,2,0,204.2,1.0261,0
2024-12-23,WIP-TOY-P,4,0,28.4,0.9793,0
2024-12-23,WIP-FOR-P,3,0,28.4,0.9793,0
2024-12-23,PAD-TOY-V,10,0,61.48,0.9916,0
2024-12-23,PAD-FOR-V,6,0,61.48,0.9916,0
2024-12-23,BAT-TOY-V,4,1,142.63,1.0261,0
2024-12-23,BAT-FOR-V,2,0,142.63,1.0261,0
2024-12-23,WIP-TOY-V,13,0,17.63,0.9794,0
2024-12-23,WIP-FOR-V,8,0,17.63,0.9794,0
2024-12-30,PAD-TOY-P,9,0,69.74,0.7836,0.2
2024-12-30,PAD-FOR-P,6,0,69.74,0.7836,0.2
2024-12-30,BAT-TOY-P,0,0,196.82,0.989,0
2024-12-30,BAT-FOR-P,1,0,196.82,0.989,0
2024-12-30,WIP-TOY-P,3,0,28.45,0.981,0
2024-12-30,WIP-FOR-P,5,0,28.45,0.981,0
2024-12-30,PAD-TOY-V,5,0,48.58,0.7835,0.2
2024-12-30,PAD-FOR-V,7,0,48.58,0.7835,0.2
2024-12-30,BAT-TOY-V,4,0,137.48,0.9891,0
2024-12-30,BAT-FOR-V,7,0,137.48,0.9891,0
2024-12-30,WIP-TOY-V,14,0,17.66,0.9811,0
2024-12-30,WIP-FOR-V,4,0,17.66,0.9811,0
2025-01-06,PAD-TOY-P,3,0,89.4,1.0045,0
2025-01-06,PAD-FOR-P,5,0,89.4,1.0045,0
2025-01-06,BAT-TOY-P,2,0,195.22,0.981,0
2025-01-06,BAT-FOR-P,5,0,195.22,0.981,0
2025-01-06,WIP-TOY-P,10,0,27.97,0.9645,0
2025-01-06,WIP-FOR-P,3,0,27.97,0.9645,0
2025-01-06,PAD-TOY-V,13,0,62.28,1.0045,0
2025-01-06,PAD-FOR-V,2,0,62.28,1.0045,0
2025-01-06,BAT-TOY-V,8,1,136.36,0.981,0
2025-01-06,BAT-FOR-V,8,0,136.36,0.981,0
2025-01-06,WIP-TOY-V,17,0,17.36,0.9644,0
2025-01-06,WIP-FOR-V,5,0,17.36,0.9644,0
2025-01-13,PAD-TOY-P,9,0,87.7,0.9854,0
2025-01-13,PAD-FOR-P,1,0,87.7,0.9854,0
2025-01-13,BAT-TOY-P,2,0,168.91,0.8488,0.2
2025-01-13,BAT-FOR-P,0,1,168.91,0.8488,0.2
2025-01-13,WIP-TOY-P,6,0,26.97,0.93,0
2025-01-13,WIP-FOR-P,3,0,26.97,0.93,0
2025-01-13,PAD-TOY-V,1,0,61.09,0.9853,0
2025-01-13,PAD-FOR-V,7,0,61.09,0.9853,0
2025-01-13,BAT-TOY-V,7,0,117.98,0.8488,0.2
2025-01-13,BAT-FOR-V,1,0,117.98,0.8488,0.2
2025-01-13,WIP-TOY-V,14,0,16.74,0.93,0
2025-01-13,WIP-FOR-V,11,0,16.74,0.93,0
2025-01-20,PAD-TOY-P,4,0,87.83,0.9869,0
2025-01-20,PAD-FOR-P,5,0,87.83,0.9869,0
2025-01-20,BAT-TOY-P,3,0,206.73,1.0388,0
2025-01-20,BAT-FOR-P,0,0,206.73,1.0388,0
2025-01-20,WIP-TOY-P,8,0,25.32,0.8731,0
2025-01-20,WIP-FOR-P,4,0,25.32,0.8731,0
2025-01-20,PAD-TOY-V,11,0,61.18,0.9868,0
2025-01-20,PAD-FOR-V,0,0,61.18,0.9868,0
2025-01-20,BAT-TOY-V,4,0,144.4,1.0388,0
2025-01-20,BAT-FOR-V,2,0,144.4,1.0388,0
2025-01-20,WIP-TOY-V,22,0,15.72,0.8733,0
2025-01-20,WIP-FOR-V,12,0,15.72,0.8733,0
2025-01-27,PAD-TOY-P,11,0,89.13,1.0015,0
2025-01-27,PAD-FOR-P,10,0,89.13,1.0015,0
2025-01-27,BAT-TOY-P,6,0,206.18,1.0361,0
